,LONGITUDE,LATITUDE
957258,-87.635623854,41.880527592
957280,-87.622872332,41.893613919
957281,-87.634955203,41.888074281
957335,-87.64377758,41.752565563
957355,-87.64777376,41.925577537
957421,-87.63030327,41.883320033
957423,-87.613882123,41.851019777
957437,-87.659414087,41.968723711
957467,-87.745927956,41.916333603
957489,-87.703400497,41.793312491
957661,-87.64511919,41.943554985
957696,-87.728203412,41.969192303
957720,-87.624407002,41.887542941
957722,-87.696324438,41.983982301
957747,-87.598164563,41.809736952
957773,-87.629211595,41.87988544
957813,-87.806057849,41.99639727
957843,-87.726930211,41.935333654
957853,-87.632457875,41.880075102
957869,-87.625572735,41.878147859
957907,-87.654675742,41.953896415
957953,-87.668272604,41.933016667
957991,-87.686849265,41.891005419
958053,-87.637216392,41.884525461
958259,-87.671180893,41.943047201
958261,-87.633829661,41.879495472
958293,-87.692400919,41.924965224
958294,-87.631917656,41.910485869
958325,-87.627914756,41.891418101
958361,-87.622872332,41.893613919
958396,-87.669965312,41.903195593
958400,-87.637024697,41.920148393
958403,-87.653415624,41.9179944
958438,-87.634022032,41.878006063
958463,-87.632531427,41.882694669
958470,-87.620743726,41.894903302
958500,-87.685770718,41.964622923
958518,-87.642878868,41.898756686
958581,-87.671093331,41.691835586
958713,-87.645142434,41.779855591
958727,-87.631229887,41.890058266
958818,-87.696695905,41.96843906
958841,-87.651612251,41.884445042
958938,-87.636532469,41.878925899
958980,-87.747258635,41.956802478
959055,-87.630391645,41.882093367
959066,-87.605084722,41.789611845
959074,-87.658378837,41.928816916
959092,-87.632408337,41.834695129
959093,-87.683211043,41.84741816
959179,-87.802621962,41.909040116
959187,-87.688440434,41.947947324
959200,-87.689936629,42.012389417
959305,-87.679075957,41.954854382
959319,-87.802621962,41.909040116
959365,-87.687738508,41.923199893
959388,-87.62438167,41.886377406
959451,-87.648781981,41.921905478
959526,-87.628192275,41.899030982
959546,-87.672516933,41.910671666
959577,-87.710388276,41.968544296
959596,-87.650540312,41.926870051
959667,-87.66100296,42.004715699
959678,-87.692834057,41.981866037
959686,-87.626034735,41.881147216
959715,-87.679429001,41.943096883
959717,-87.644456472,41.937338437
959800,-87.68682686,41.916299125
959869,-87.664413047,41.921776704
959875,-87.670532173,41.706454243
959885,-87.638245404,41.882007859
959919,-87.637164794,41.885243233
959923,-87.620520448,41.894905816
959932,-87.710323101,41.992344902
959995,-87.613882123,41.851019777
960113,-87.805905466,41.981000342
960119,-87.633164538,41.884361877
960133,-87.750248227,41.953485015
960136,-87.653415624,41.9179944
960153,-87.669965312,41.903195593
960224,-87.664081602,41.944048995
960267,-87.609518049,41.892249163
960344,-87.675028822,41.961619281
960359,-87.654918585,41.852624946
960385,-87.641377478,41.883108072
960406,-87.710038349,41.975840774
960433,-87.623974988,41.898948542
960457,-87.631566571,41.911310361
960529,-87.697050383,41.984404991
960536,-87.63030327,41.883320033
960554,-87.625564145,41.893272906
960557,-87.639638623,41.878153523
960569,-87.709548057,41.869907225
960631,-87.633899901,41.88205499
960648,-87.680211793,41.917593664
960710,-87.627416234,41.900886707
960747,-87.637024697,41.920148393
960751,-87.683077146,41.939404859
960803,-87.581843694,41.802879778
960812,-87.671301993,41.990217401
960949,-87.692400919,41.924965224
960979,-87.65561372,41.903523071
961122,-87.622247991,41.884632076
961160,-87.645029606,41.932745281
961185,-87.679429001,41.943096883
961265,-87.664281826,41.88471128
961298,-87.627332923,41.900035302
961316,-87.66879773,41.954183774
961349,-87.640333624,41.904472544
961366,-87.630562518,41.893127755
961495,-87.741645644,41.789329323
961607,-87.677329263,41.910594347
961610,-87.624501722,41.880395838
961611,-87.655752955,41.973190362
961655,-87.80453038,41.922803593
961678,-87.677070341,41.901816953
961679,-87.752871971,41.967855104
961683,-87.666278825,42.006736696
961713,-87.681838366,41.718398193
961716,-87.658484693,41.921749666
961855,-87.620803403,41.682509908
961964,-87.702043289,41.953846017
962110,-87.648526618,41.949157243
962234,-87.69785017,41.923355894
962324,-87.665836501,41.961748076
962491,-87.62661991,41.896808636
962546,-87.62438167,41.886377406
962553,-87.629610541,41.895773515
962579,-87.663272293,41.896025027
962612,-87.624102456,41.889354252
962631,-87.639499956,41.878155377
962956,-87.617210895,41.758480316
962976,-87.613002308,41.816813495
963020,-87.636523872,41.878560154
963040,-87.670598682,41.869310907
963065,-87.677329263,41.910594347
963082,-87.653415624,41.9179944
963256,-87.806906809,41.975872978
963406,-87.644590034,41.943219031
963420,-87.741645644,41.789329323
963574,-87.642484671,41.928687916
963626,-87.666787007,41.96621963
963730,-87.642849948,41.893991884
963851,-87.693220135,41.968467022
963881,-87.664281826,41.88471128
963918,-87.629781008,41.878050681
963943,-87.534808338,41.70262228
964099,-87.695972302,41.92219439
964171,-87.651185341,41.881605188
964218,-87.763622284,41.982385851
964252,-87.675252665,41.91063004
964350,-87.64868497,41.918943199
964637,-87.635295783,41.830783662
964836,-87.663443853,41.756545414
964894,-87.641268696,41.927168968
964910,-87.697094473,41.984430647
964979,-87.609518049,41.892249163
965011,-87.634904368,41.894671024
965040,-87.692834057,41.981866037
965159,-87.655838762,41.869540615
965233,-87.804545589,41.923340816
965317,-87.686772517,41.898706065
965337,-87.658604614,41.891769778
965355,-87.687485554,41.859231663
965726,-87.741645644,41.789329323
965727,-87.636523872,41.878560154
965732,-87.695309306,41.84299599
965824,-87.653415624,41.9179944
965886,-87.741645644,41.789329323
965910,-87.632831712,41.895283321
965912,-87.58494662,41.793514076
965959,-87.654667502,41.953623914
965963,-87.741645644,41.789329323
965987,-87.668470388,41.978616154
966123,-87.770812372,41.887043216
966192,-87.670890134,41.932482474
966272,-87.678062723,41.910364022
966277,-87.626078783,41.882567066
966341,-87.641297677,41.927218365
966357,-87.656220725,41.939768387
966394,-87.681573256,41.720833631
966423,-87.65726822,41.939753434
966522,-87.640403114,41.670442381
966537,-87.635840254,41.896317588
966626,-87.664281826,41.88471128
966693,-87.628009163,41.898431372
966712,-87.698705922,41.997465599
966834,-87.642209501,41.863501352
966863,-87.678130428,41.910364204
966964,-87.627332923,41.900035302
966973,-87.668912756,41.943432313
967015,-87.72644475,41.96053473
967018,-87.691099599,41.990381096
967057,-87.622490833,41.892452908
967134,-87.722270797,41.968194856
967188,-87.62805356,41.886704229
967214,-87.692834057,41.981866037
967448,-87.668176411,41.978607404
967504,-87.758346968,41.968005707
967622,-87.690481552,41.895815261
967644,-87.644552197,41.940219522
967700,-87.624272468,41.900801649
967777,-87.766390515,41.939654264
967784,-87.67913255,41.971856201
967823,-87.714267519,41.982890839
967826,-87.647385994,41.877721138
967828,-87.748872621,41.915176904
967846,-87.650773391,41.939856704
967911,-87.674320837,41.954323838
967932,-87.63375957,41.88488349
967940,-87.637080541,41.888741038
968143,-87.686089617,41.998055734
968394,-87.672026499,41.886957986
968407,-87.692400919,41.924965224
968429,-87.647246082,41.932863882
968576,-87.590396893,41.785995409
968609,-87.677070341,41.901816953
968620,-87.669564918,41.979717097
968699,-87.766696606,41.940000631
968812,-87.678062723,41.910364022
968884,-87.740659315,41.968562454
968890,-87.634904368,41.894671024
968973,-87.623080815,41.813006066
968985,-87.625935647,41.884387319
969072,-87.692049894,41.974568345
969080,-87.636403135,41.929904874
969160,-87.914428439,42.008536401
969220,-87.806968561,41.940111944
969261,-87.624498125,41.879489329
969272,-87.644681323,41.938007937
969301,-87.642849948,41.893991884
969370,-87.602854747,41.791484986
969457,-87.684138858,41.961270059
969476,-87.680270826,41.961550247
969508,-87.676149433,41.896036645
969550,-87.647385994,41.877721138
969692,-87.641268696,41.927168968
969718,-87.630562518,41.893127755
969767,-87.622247991,41.884632076
969819,-87.766390515,41.939654264
969852,-87.804545589,41.923340816
969875,-87.622565133,41.887999887
969907,-87.766696606,41.940000631
969964,-87.688536004,41.968308772
970040,-87.675668943,41.903327164
970048,-87.642849948,41.893991884
970069,-87.641377478,41.883108072
970102,-87.703727888,41.917539159
970151,-87.66851089,41.983038584
970165,-87.632431504,41.852052823
970189,-87.638007427,41.918445336
970352,-87.620743726,41.894903302
970441,-87.707719864,41.954031554
970531,-87.648341887,41.917706084
970685,-87.766696606,41.940000631
970776,-87.692834057,41.981866037
970801,-87.690025078,42.019420972
970865,-87.708049231,41.959571527
970883,-87.64952321,41.943659495
970973,-87.648010451,41.910813473
971017,-87.659213209,41.903590314
971024,-87.682153253,41.959233094
971131,-87.707119009,41.927653196
971158,-87.664542382,41.857713874
971330,-87.630391645,41.882093367
971362,-87.64292489,41.929447959
971450,-87.648008667,41.891313149
971541,-87.649415211,41.940032781
971744,-87.629294015,41.872767
971911,-87.628824428,41.903988441
971940,-87.630889329,41.876627148
972024,-87.662832786,41.85774187
972123,-87.653831532,41.759704386
972168,-87.736600263,41.965825031
972293,-87.622565133,41.887999887
972373,-87.686032051,41.871671625
972400,-87.609518049,41.892249163
972431,-87.712366868,41.993313389
972558,-87.590396893,41.785995409
972563,-87.741645644,41.789329323
972576,-87.652255882,41.908854656
972582,-87.628503064,41.902171928
972603,-87.650710654,41.779773674
972647,-87.643720589,41.950498476
972716,-87.628503064,41.902171928
972830,-87.708356449,41.969335894
972834,-87.713822193,41.869855437
972874,-87.64868497,41.918943199
972917,-87.679429001,41.943096883
973019,-87.914428439,42.008536401
973094,-87.585799573,41.806170388
973107,-87.673897437,41.87095119
973127,-87.659158699,41.96548895
973210,-87.690337531,41.924765483
973357,-87.626344413,41.887436519
973371,-87.652417194,41.921647052
973484,-87.747231694,41.9168114
973545,-87.733667439,41.916962655
973549,-87.618502427,41.892518301
973641,-87.752871971,41.967855104
973703,-87.775692961,41.952959773
973742,-87.644198417,41.938435181
973798,-87.58494662,41.793514076
973816,-87.675966767,41.96160567
973827,-87.684667428,41.914900977
973909,-87.637131776,41.880557025
973996,-87.642849948,41.893991884
974037,-87.655398306,41.995202222
974077,-87.763859195,41.99743743
974088,-87.653502812,41.943662302
974133,-87.636523872,41.878560154
974238,-87.655843244,41.973408536
974365,-87.645495992,41.84755805
974367,-87.63375957,41.88488349
974369,-87.653928731,41.932746527
974549,-87.660588428,41.8577781
974636,-87.650773391,41.939856704
974721,-87.633899901,41.88205499
974726,-87.641377478,41.883108072
974797,-87.616446776,41.809567038
974817,-87.715899889,41.934392895
974827,-87.629610541,41.895773515
974880,-87.683599222,41.961499266
974893,-87.628242738,41.892501167
974895,-87.630865947,41.894948109
975218,-87.807002913,41.949389617
975560,-87.653313329,41.939809625
975629,-87.707119009,41.927653196
975673,-87.623272561,41.884588372
975765,-87.661700146,41.869228788
975841,-87.654949778,41.967644374
976064,-87.838385258,41.966453173
976096,-87.72332836,41.938623091
976187,-87.660604008,41.858709158
976206,-87.636403135,41.929904874
976230,-87.656345422,41.86953213
976286,-87.677383247,41.903298793
976309,-87.666369399,42.009176976
976478,-87.626138262,41.885828293
976597,-87.621494195,41.865931037
976658,-87.588363686,41.800409524
976735,-87.620894529,41.879536168
976751,-87.688536004,41.968308772
976764,-87.64868497,41.918943199
976858,-87.642849948,41.893991884
976861,-87.628369943,41.897542251
976889,-87.746825086,41.972349283
976915,-87.625164692,41.898261619
976938,-87.653502812,41.943662302
976980,-87.620831634,41.878384306
977084,-87.613656885,41.765628937
977097,-87.672009689,41.944712685
977116,-87.688216784,42.019407874
977137,-87.679283872,41.976988998
977404,-87.668470388,41.978616154
977408,-87.620911881,41.857852733
977425,-87.816965962,42.002058922
977589,-87.690160947,41.895598358
977664,-87.67607883,41.961603816
977822,-87.766696606,41.940000631
977848,-87.658604614,41.891769778
977950,-87.658950386,41.885360942
977961,-87.7282299,41.941625865
977965,-87.677830971,41.903071092
978125,-87.64868497,41.918943199
978172,-87.769144491,41.79456475
978199,-87.62663329,41.8757876
978212,-87.630502987,41.903256045
978285,-87.685340696,41.846499657
978286,-87.661010711,42.00488092
978352,-87.585772423,41.765936859
978483,-87.67607883,41.961603816
978508,-87.766390515,41.939654264
978520,-87.622872332,41.893613919
978559,-87.653928731,41.932746527
978648,-87.788164079,41.79586265
978706,-87.632062286,41.878025655
978738,-87.660633043,41.997361956
978796,-87.626082197,41.883526492
978799,-87.627017382,41.899173064
978810,-87.693220135,41.968467022
978826,-87.666643323,42.008004052
978846,,
978998,-87.602108133,41.751211787
979010,-87.658111624,41.983766484
979015,-87.708499442,41.964611762
979086,-87.585772423,41.765936859
979416,,
979445,-87.693220135,41.968467022
979528,-87.728689782,41.858928995
979585,-87.677034967,41.890931093
979612,-87.65106665,41.883715076
979702,-87.698068314,41.942679962
979888,-87.660796569,41.869242742
979894,-87.618133827,41.892524761
979963,-87.65377547,41.96533475
979970,-87.625867137,41.891590741
979983,-87.668179844,41.980461754
979994,-87.642423913,41.928585159
980009,-87.625867137,41.891590741
980012,-87.708251604,41.80817609
980052,-87.642423913,41.928585159
980056,-87.642423913,41.928585159
980068,-87.695972302,41.92219439
980077,-87.625867137,41.891590741
980079,-87.677122416,41.903588941
980109,-87.700211904,41.931968614
980110,-87.625867137,41.891590741
980226,-87.630562518,41.893127755
980277,-87.663923492,41.948982213
980312,-87.632120577,41.878542932
980418,-87.763717745,41.909290254
980507,-87.630771512,41.872780614
980508,-87.763717745,41.909290254
980526,-87.745353672,41.878565958
980706,-87.644438715,41.794424047
980760,-87.672033297,42.019269958
980773,-87.694952468,41.830402823
980916,-87.713294412,41.932068626
980957,-87.586294285,41.759123815
980965,-87.673837909,41.976001777
981137,-87.539367541,41.681059556
981152,-87.689051111,41.852100653
981175,-87.582069463,41.751639927
981206,-87.736155542,41.946153347
981208,-87.704118822,41.808047272
981213,-87.69427308,41.852026534
981332,-87.685307553,41.881069374
981352,-87.681389447,41.957673949
981362,-87.723664942,41.813914311
981373,-87.685307553,41.881069374
981392,-87.689051111,41.852100653
981393,-87.653090864,41.939813147
981405,-87.539367541,41.681059556
981430,-87.723664942,41.813914311
981433,-87.704118822,41.808047272
981540,-87.662742171,41.900813877
981549,-87.646418087,41.923518401
981590,-87.838385258,41.966453173
981628,-87.838385258,41.966453173
981729,-87.819283117,41.937994149
981746,-87.838385258,41.966453173
981963,-87.586294285,41.759123815
982004,-87.656986709,41.881728772
982020,-87.677244708,41.897497008
982055,-87.649265431,41.944817126
983544,-87.755804311,41.917342756
983836,-87.652873754,41.958459512
983851,,
983962,-87.72768339,41.96102838
983979,-87.638007427,41.918445336
983980,-87.638007427,41.918445336
983985,-87.638007427,41.918445336
984000,-87.638007427,41.918445336
984042,-87.6641706,41.907150554
984062,-87.677056059,41.808393615
984140,-87.626344413,41.887436519
984159,-87.669536847,41.792060658
984186,-87.718735402,41.939307519
984225,-87.718735402,41.939307519
984227,-87.65377547,41.96533475
